"Tipo","SKU","GTIN, UPC, EAN o ISBN","Nombre","Publicado","¿Está destacado?","Visibilidad en el catálogo","Descripción corta","Descripción","Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto","¿En inventario?","Inventario","Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal","Categorías","Etiquetas","Clase de envío","Imágenes","Límite de descargas","Días de caducidad de la descarga","Superior","Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón","Posición","Marcas","Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Atributo por defecto 1","Meta: _bgm_min_1","Meta: _bgm_descuento_1","Meta: _bgm_min_2","Meta: _bgm_descuento_2","Meta: _bgm_modo_descuento"
"simple","8588988655945","","Mini Pinches De Cabello Mariposa Ref:65594","1","0","visible","","Mini pinches de cabello con diseño de mariposa para un look encantador.","","","taxable","","1","","","0","0","","","","","0","","","1000","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-PINCHES-DE-CABELLO-MARIPOSA-REF_65594-1-scaled.jpg","","","","","","","","","0","","","","","","","3","250","12","500","unico"
"simple","8588988655891","","Mini Pinches De Cabello Ref:65589","1","0","visible","","Mini pinches de cabello para peinados sencillos y atractivos.","","","taxable","","1","","","0","0","","","","","0","","","1000","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-PINCHES-DE-CABELLO-REF_65589-scaled.jpg","","","","","","","","","0","","","","","","","3","250","12","500","unico"
"variable","8588988654306","","Mini Pinches De Cabello Mariposa Ref:65430","1","0","visible","","Los mini pinches con encantadores diseños de mariposa son ideales para un estilo delicado y adorable.","","","taxable","","1","","","0","0","","","","","0","","","","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-PINCHES-DE-CABELLO-MARIPOSA-REF_65430-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-PINCHES-DE-CABELLO-MARIPOSA-REF_654301-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-PINCHES-DE-CABELLO-MARIPOSA-REF_654302-scaled.jpg","","","","","","","","","0","","COLOR","VERDE, NARANJA, BLANCO, ROSADO, MORADO, AZUL","1","0","","3","250","12","500","unico"
"variable","8588988656263","","Cintillos De Cabello Niña Ref:65626","1","0","visible","","Los cintillos de cabello para niñas agregan un toque especial a los peinados de las más pequeñas.","","","taxable","","1","","","0","0","","","","","0","","","","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/CINTILLOS-DE-CABELLO-NINA-REF_65626-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/CINTILLOS-DE-CABELLO-NINA-REF_656261-scaled.jpg","","","","","","","","","0","","COLOR","AZUL, ROSADO, ROSADO, PLATEADO","1","0","","3","250","12","500","unico"
"variable","8588988652326","","Cintillos De Cabello Minie Ref:65626","1","0","visible","","Estos cintillos con diseño de Minie son perfectos para un look encantador.","","","taxable","","1","3","","0","0","","","","","0","","","","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/CINTILLOS-DE-CABELLO-MINIE-REF_65626-scaled.jpg","","","","","","","","","0","","COLOR","BLANCO, ROSADO","1","0","","3","250","12","500","unico"
"variable","8588988805036","","Coles Con Cabello Ref:80503","1","0","visible","","Estas coles con cabello añaden volumen y textura a tus peinados.","","","taxable","","1","3","","0","0","","","","","0","","","","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-CON-CABELLO-REF_80503-1-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-CON-CABELLO-REF_80503-1-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-CON-CABELLO-REF_80503-2-scaled.jpg","","","","","","","","","0","","COLOR","CAFÉ, NEGRO","1","0","","3","400","12","700","unico"
"simple","8588988666019","","Mini Pinches De Cabello Niña Ref:66601","1","0","visible","","Mini pinches de cabello diseñados especialmente para niñas, ideales para peinados divertidos.","","","taxable","","1","","","0","0","","","","","0","","","1390","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-PINCHES-DE-CABELLO-NINA-REF_66601-1-scaled.jpg","","","","","","","","","0","","","","","","","3","400","12","700","unico"
"simple","8588988794255","","Mini Ganchetas De Cabello Ref:79425","1","0","visible","","Mini ganchetas de cabello que añaden un toque encantador a tus peinados.","","","taxable","","1","","","0","0","","","","","0","","","1390","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-GANCHETAS-DE-CABELLO-REF_79425-scaled.jpg","","","","","","","","","0","","","","","","","3","400","12","700","unico"
"simple","7804947003666","","Ablandador De Canas 50Ml Rizzo","1","0","visible","","Suaviza las canas rebeldes con el ablandador de canas de Rizzo.","","","taxable","","1","12","","0","0","","","","","0","","","3490","Nuevos Productos","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/IMG_3538.webp","","","","","","","","","0","","","","","","","","","","",""
"simple","7822456342700","","Botella Aplicadora De Tinte Cabello 250Ml","-1","0","visible","","La botella aplicadora de tinte de 250ml facilita la aplicación precisa del tinte.","","","taxable","","0","","","0","0","","","","","0","","","1790","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/BOTELLA-APLICADORA-DE-TINTE-CABELLO-250ML-1-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","900","unico"
"simple","7822456342694","","Botella Aplicadora De Tinte Cabello 150Ml","1","0","visible","","Una opción más compacta para aplicar tinte de manera controlada.","","","taxable","","1","10","","0","0","","","","","0","","","1590","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/BOTELLA-APLICADORA-DE-TINTE-CABELLO-150ML-1-scaled.jpg","","","","","","","","","0","","","","","","","","","","",""
"simple","8588988606244","","Coles De Cabello Set 12 Ref:60624","1","0","visible","","Elimina manchas de tinte de cabello de manera efectiva con este quitamanchas de Rizzo.","","","taxable","","1","","","0","0","","","","","0","","","1000","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-SET-12-REF_60624-scaled.jpg","","","","","","","","","0","","","","","","","3","250","12","500","unico"
"simple","8588988572273","","Dona De Cabello 8Cm","-1","0","visible","","La dona de cabello de 8cm es ideal para crear peinados recogidos y elegantes en segundos.","","","taxable","","0","","","0","0","","","","","0","","","900","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2024/02/Dona-de-cabello-8grs.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/02/Dona-de-cabello-8grs-1.jpg","","","","","","","","","0","","","","","","","3","200","12","500","unico"
"simple","8588988580483","","Coles De Cabello Ref:58048","1","0","visible","","Estas coles de cabello son esenciales para mantener tu peinado en su lugar de manera cómoda y segura.","","","taxable","","1","","","0","0","","","","","0","","","1000","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-REF_58048-1-scaled.jpg","","","","","","","","","0","","","","","","","3","250","12","500","unico"
"simple","8588988509033","","Elasticos De Cabello Ref:50903","1","0","visible","","Elásticos de cabello versátiles y funcionales para crear una variedad de peinados.","","","taxable","","1","","","0","0","","","","","0","","","600","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/ELASTICOS-DE-CABELLO-REF_50903-scaled.jpg","","","","","","","","","0","","","","","","","3","200","12","300","unico"
"simple","8588988733933","","Mini Pinches De Cabello Flor Ref:73393","1","0","visible","","Mini pinches de cabello con encantadores diseños de flores para un toque delicado en tu peinado.","","","taxable","","1","","","0","0","","","","","0","","","1390","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/MINI-PINCHES-DE-CABELLO-FLOR-REF_73393-scaled.jpg","","","","","","","","","0","","","","","","","3","400","12","690","unico"
"simple","9669669401057","","Brocha Para Aplicar Tinte De Cabello","1","0","visible","","Una brocha especializada para una aplicación precisa del tinte de cabello.","","","taxable","","1","","","0","0","","","","","0","","","1000","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/BROCHA-PARA-APLICAR-TINTE-DE-CABELLO_-scaled.jpg","","","","","","","","","0","","","","","","","3","300","12","500","unico"
"simple","7822456450979","","Gorros Para Ducha Set 6Unid.","1","0","visible","","Este set de 6 gorros para ducha es esencial para mantener tu cabello seco mientras te bañas.","","","taxable","","1","","","0","0","","","","","0","","","1100","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/GORROS-PARA-DUCHA-SET-6UNID-1-scaled.jpg","","","","","","","","","0","","","","","","","3","300","12","500","unico"
"simple","8588988795047","","Coles De Cabello Ref:79504","1","0","visible","","COLES DE CABELLO","","","taxable","","1","","","0","0","","","","","0","","","1000","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-REF_58048-1-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-REF_79504-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-REF_795041-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-REF_795042-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-REF_795043-scaled.jpg","","","","","","","","","0","","","","","","","3","250","12","500","unico"
"variation","","","Cintillos De Cabello Minie Ref:65626 - BLANCO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988652326","","","","","","1","","COLOR","BLANCO","","0","","","","","",""
"variation","","","Cintillos De Cabello Minie Ref:65626 - ROSADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988652326","","","","","","2","","COLOR","ROSADO","","0","","","","","",""
"variation","","","Coles Con Cabello Ref:80503 - CAFÉ","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1300","","","","","","","8588988805036","","","","","","1","","COLOR","CAFÉ","","0","","","","","",""
"variation","","","Coles Con Cabello Ref:80503 - NEGRO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1300","","","","","","","8588988805036","","","","","","2","","COLOR","NEGRO","","0","","","","","",""
"variation","","","Cintillos De Cabello Niña Ref:65626 - AZUL","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988656263","","","","","","1","","COLOR","AZUL","","0","","","","","",""
"variation","","","Cintillos De Cabello Niña Ref:65626 - ROSADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988656263","","","","","","2","","COLOR","ROSADO","","0","","","","","",""
"variation","","","Cintillos De Cabello Niña Ref:65626 - PLATEADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988656263","","","","","","3","","COLOR","PLATEADO","","0","","","","","",""
"variation","","","Mini Pinches De Cabello Mariposa Ref:65430 - VERDE","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988654306","","","","","","1","","COLOR","VERDE","","0","","","","","",""
"variation","","","Mini Pinches De Cabello Mariposa Ref:65430 - NARANJA","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988654306","","","","","","2","","COLOR","NARANJA","","0","","","","","",""
"variation","","","Mini Pinches De Cabello Mariposa Ref:65430 - BLANCO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988654306","","","","","","3","","COLOR","BLANCO","","0","","","","","",""
"variation","","","Mini Pinches De Cabello Mariposa Ref:65430 - ROSADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988654306","","","","","","4","","COLOR","ROSADO","","0","","","","","",""
"variation","","","Mini Pinches De Cabello Mariposa Ref:65430 - MORADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988654306","","","","","","5","","COLOR","MORADO","","0","","","","","",""
"variation","","","Mini Pinches De Cabello Mariposa Ref:65430 - AZUL","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988654306","","","","","","6","","COLOR","AZUL","","0","","","","","",""
"variation","","","Cintillos Kitty Para Niña - AMARILLO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669645","","","","","","1","","COLOR","AMARILLO","","0","","","","","",""
"variation","","","Cintillos Kitty Para Niña - ROSADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669645","","","","","","2","","COLOR","ROSADO","","0","","","","","",""
"variation","","","Cintillos Kitty Para Niña - MORADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669645","","","","","","3","","COLOR","MORADO","","0","","","","","",""
"variation","","","Cintillos Kitty Para Niña - BLANCO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669645","","","","","","4","","COLOR","BLANCO","","0","","","","","",""
"variation","","","Cintillos Conejo Para Niña - MORADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669553","","","","","","1","","COLOR","MORADO","","0","","","","","",""
"variation","","","Cintillos Conejo Para Niña - ROSADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669553","","","","","","2","","COLOR","ROSADO","","0","","","","","",""
"variation","","","Cintillos Conejo Para Niña - BLANCO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669553","","","","","","3","","COLOR","BLANCO","","0","","","","","",""
"variation","","","Cintillos Corona Para Niña - AZUL","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669492","","","","","","1","","MODELO","AZUL","","0","","","","","",""
"variation","","","Cintillos Corona Para Niña - MORADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669492","","","","","","2","","MODELO","MORADO","","0","","","","","",""
"variation","","","Cintillos Corona Para Niña - ROSADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669492","","","","","","3","","MODELO","ROSADO","","0","","","","","",""
"variation","","","Cintillos Corona Para Niña - BLANCO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1000","","","","","","","8588988669492","","","","","","4","","MODELO","BLANCO","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - FUCSIA","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","1","","COLOR","FUCSIA","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - MORADO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","2","","COLOR","MORADO","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - BEIGE","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","3","","COLOR","BEIGE","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - COBRE","0","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","4","","COLOR","COBRE","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - HUMO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","5","","COLOR","HUMO","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - PLATINO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","6","","COLOR","PLATINO","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - ROJO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","7","","COLOR","ROJO","","0","","","","","",""
"variation","","","Pigmento De Cabello Reania - CENIZO","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","4490","","","","","","","MG00PR","","","","","","8","","COLOR","CENIZO","","0","","","","","",""
"variation","7804947601190","","Fijador De Cabello Duo 330Ml - FUERTE","1","0","visible","","","","","taxable","parent","1","3","","0","0","","","","","0","","","3990","","","","","","","7804947611168","","","","","","2","","FIJACION","FUERTE","","0","","","","","",""
"variation","7804947601176","","Fijador De Cabello Duo 330Ml - NORMAL","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3990","","","","","","","7804947611168","","","","","","3","","FIJACION","NORMAL","","0","","","","","",""
"simple","8588988507992","","Coles De Cabello Set 12 Color Café","1","0","visible","","¡Añade un toque de elegancia y estilo a tu peinado con nuestro set de 12 colets de cabello en color café! Estos versátiles accesorios para el cabello son perfectos para mantener tu cabello en su lugar con un toque de sofisticación.\n\n<strong>Características principales:</strong>\n<ul>\n 	<li><strong>Diseño Clásico</strong>: Los coleteros están diseñados en un hermoso tono de café que combina con una amplia gama de estilos y atuendos.</li>\n 	<li><strong>Duraderos y Elásticos</strong>: Hechos de materiales de alta calidad, estos coleteros son resistentes.</li>\n 	<li><strong>Uso Versátil</strong>: Adecuados para todo tipo de cabello, desde cabello fino hasta cabello grueso. Son ideales para crear peinados simples o sofisticados.</li>\n 	<li><strong>Set de 12 Unidades</strong>: Nunca te quedarás sin opciones. Este set incluye 12 coleteros para que tengas uno a mano en cualquier momento y lugar.</li>\n</ul>\nYa sea para un elegante recogido o simplemente para mantener tu cabello en orden durante el día, estos coleteros son una adición imprescindible para tu colección de accesorios para el cabello.\n\n¡Añade nuestro set de 12 coleteros de cabello en color café a tu carrito de compras hoy mismo y dale a tu cabello un toque de estilo y funcionalidad!","","","taxable","","1","","","0","0","","","","","1","","","1300","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/COLES-DE-CABELLO-SET-12-COLOR-CAFE-scaled.jpg","","","","","","","","","0","","","","","","","3","400","12","700","unico"
"simple","9669669803127","","Gorro De Silicón Para Visos","1","0","visible","","Gorro de Silicón para Visos","","","taxable","","1","4","","0","0","","","","","0","","","3490","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/Gorro-de-Silicon-para-Visos.webp, https://beautygirlmg.cl/wp-content/uploads/2023/09/Gorro-de-Silicon-para-Visos.webp, https://beautygirlmg.cl/wp-content/uploads/2023/09/Gorro-de-Silicon-para-Visos-1.webp","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","9669669400791","","Navaja De Barbería","1","0","visible","","Navaja de Barbería","","","taxable","","1","8","","0","0","","","","","0","","","3990","Cabello > Accesorios, Cabello, Maquillaje > Rostro","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/Navaja-de-Barberia-scaled.jpg","","","","","","","","","0","","","","","","","3","700","","","unico"
"simple","9669669930656","","Gorro Térmico Eléctrico","1","0","visible","","Gorro Térmico Eléctrico","","","taxable","","1","6","","0","0","","","","","0","","","5490","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/gorro-ternico-electrico.webp, https://beautygirlmg.cl/wp-content/uploads/2023/09/gorro-termico.webp","","","","","","","","","0","","","","","","","3","800","12","1600","unico"
"variable","7604122912802","","Decoración Papel Oro","1","0","visible","","Empaque de papel de foil irregular para decoración de uñas, dorado y plateado, brillante para manicura, esmalte de Gel UV, herramientas de decoración de uñas, diseños de maquillaje entre otros.","","","taxable","","1","3","","0","0","","","","","1","","","","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/DECORACION-PAPEL-ORO-1.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/10/Papel-oro-para-unas-de-colores.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/10/Papel-oro-para-unas-de-colores-2.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/10/Papel-oro-para-unas-de-colores-1.jpg","","","","","","","","","0","","COLOR","PLATEADO, DORADO, COBRE, AZUL, ROJO, MORADO, VERDE, ROSADO, ROSA GOLD","1","0","","3","500","12","800","unico"
"simple","760412337100","","Campo De Trabajo Para Uñas 50 Unid.","1","0","visible","","CAMPO DE TRABAJO PARA UÑAS 50 UNID.","","","taxable","","1","10","","0","0","","","","","1","","","4500","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/CAMPO-DE-TRABJO-FLAMENCO-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/CAMPO-DE-TRABAJO-PARA-UNAS-50-UNID.jpg","","","","","","","","","0","","","","","","","3","500","12","800","unico"
"simple","8588988616939","","Pinzas Para Uñas Polygel Pack 10 Unid","1","0","visible","","* Ideal para fijar el molde dual a la uña y así asegurar la correcta adhesión del producto a la uña.\n* Excelente material y durabilidad.\n* Tamaño perfecto\n*Fácil de usar","","","taxable","","1","","","0","0","","","","","1","","","2500","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2024/05/PINZAS-POLYGEL.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/05/pinza-poligel.jpg","","","","","","","","","0","","","","","","","3","500","","","unico"
"simple","MB008011","","Petalos Removedores De Esmalte","-1","0","visible","","Incluyen 32 petalos quita esmalte tradicional con un rico aroma a Frutilla.","","","taxable","","0","","","0","0","","","","","1","","","1290","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/PETALOS-REMOVEDORES-DE-ESMALTE.jpg","","","","","","","","","0","","","","","","","3","300","12","500","unico"
"simple","760412298098","","Pegamento De Uñas 15 Ml","1","0","visible","","El pegamento de uñas es una herramienta esencial para cualquier estilista, ya que le permite realizar el trabajo de forma precisa y detallada. Este producto es una herramienta indispensable para cualquier salón de belleza o para uso personal.\n \n  \n \n El pegamento de uñas está hecho de material resistente y duradero, lo que lo hace perfecto para un uso continuo. La forma de este pegamento de uñas es ergonómica, lo que proporciona una comodidad y precisión excelente para trabajos detallados.","","","taxable","","1","","","0","0","","","","","1","","","1250","Uñas > Implementos y herramientas, Uñas, Uñas > Uñas Postizas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/PEGAMENTO-DE-UNAS-15-ML.jpg","","","","","","","","","0","","","","","","","3","200","12","500","unico"
"simple","77334021512243","","Removedor De Esmalte Permanente Magico","1","0","visible","","Removedor de esmalte permanente magico","","","taxable","","1","","","0","0","","","","","1","","","2990","Uñas > Removedores, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/Removedor-de-esmalte-permanente-magico-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","760412296872","","Repujador De Cuticulas Flamenco Ref:Mb092704","1","0","visible","","REPUJADOR DE CUTICULAS FLAMENCO REF:MB092704","","","taxable","","1","6","","0","0","","","","","1","","","1990","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/REPUJADOR-DE-CUTICULAS-FLAMENCO-REF_MB092704-1-scaled.jpg","","","","","","","","","0","","","","","","","3","400","12","800","unico"
"simple","9005116676898","","Lima De Uñas Sponge 100/180 Cherimoya","1","0","visible","","LIMA DE UÑAS SPONGE 100/180 CHERYMOYA","","","taxable","","1","50","","0","0","","","","","1","","","1100","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/86ae423cd5a71e0736cbcb6600e9a95b.png","","","","","","","","","0","","","","","","","3","250","12","500","unico"
"simple","9005079676898","","Lima De Uñas 100/180 Cherimoya","1","0","visible","","LIMA DE UÑAS 100/180 CHERYMOYA","","","taxable","","1","71","","0","0","","","","","1","","","1000","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/c2b8a88dfc9274a4acaf13004111174b.png","","","","","","","","","0","","","","","","","3","250","12","500","unico"
"simple","9003125676892","","Pincel Para Degrade Cherimoya","1","0","visible","","PINCEL PARA DEGRADE CHERIMOYA","","","taxable","","1","3","","0","0","","","","","1","","","2990","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/ae7bbedb97ad602df5c58533b0b9da02.png, https://beautygirlmg.cl/wp-content/uploads/2023/09/e83de1ebe6bcbc904dd25a2417282a78.png","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","9003274676897","","Lámpara De Uñas Flor De Loto Cherimoya","1","0","visible","","Nuestra Lámpara flor de loto tiene excelentes beneficios para ti; es un secador de uñas Led inalámbrico con rotación 360, gracias a esta función se puede ajustar de forma flexible la altura y la dirección de la luz en la posición que deseas, además esta novedosa lámpara no permite oscurecer la pigmentación natural de tus manos ya que proporciona protección de temperatura eficiente para cuidar tu piel, la lámpara flor de loto realiza un secado rápido en todo tipo de esmalte de uñas gel y extensiones de uñas gel.","","","taxable","","1","12","","0","0","","","","","1","","","10990","Nuevos Productos","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/LAMPARA-DE-UNAS-FLOR-DE-LOTO-CHERIMOYA.webp, https://beautygirlmg.cl/wp-content/uploads/2023/09/LAMPARA-DE-UNAS-FLOR-DE-LOTO-CHERIMOYA-1-1.png","","","","","","","","","0","","","","","","","3","2500","","","unico"
"simple","9003275676896","","Brocas De Uñas Set 30Unid. Cherimoya","1","0","visible","","Tipo: Repuestos para torno\n\nMaterial: Carburo\n\nMarca: Cherimoya\n\nCantidad: 30 piezas","","","taxable","","1","7","","0","0","","","","","1","","","4000","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/BROCAS-SET-3O-UNID.-CHERIMOYA-2.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/09/BROCAS-SET-3O-UNID.-CHERIMOYA-2.jpg","","","","","","","","","0","","","","","","","","","","",""
"simple","9005149676896","","Tijera Corta Cuticulas Ref: 5149 Cherimoya","1","0","visible","","TIJERA CORTA CUTICULAS REF: 5149 CHERIMOYA","","","taxable","","1","5","","0","0","","","","","1","","","2500","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/tijera-5149.png, https://beautygirlmg.cl/wp-content/uploads/2023/09/TIJERA-CORTA-CUTICULAS-REF_-5149-CHERIMOYA1-scaled.jpg","","","","","","","","","0","","","","","","","3","500","","","unico"
"simple","9005191676899","","Tijera Manicura Rusa Ref: 5191 Cherimoya","1","0","visible","","TIJERA CORTA CUTICULAS REF: 5191 CHERIMOYA","","","taxable","","1","6","","0","0","","","","","1","","","5990","Uñas > Implementos y herramientas, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/09/tijera-5191.png, https://beautygirlmg.cl/wp-content/uploads/2023/09/tijera-5191-2.png","","","","","","","","","0","","","","","","","3","800","12","1600","unico"
