"Tipo","SKU","GTIN, UPC, EAN o ISBN","Nombre","Publicado","¿Está destacado?","Visibilidad en el catálogo","Descripción corta","Descripción","Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto","¿En inventario?","Inventario","Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal","Categorías","Etiquetas","Clase de envío","Imágenes","Límite de descargas","Días de caducidad de la descarga","Superior","Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón","Posición","Marcas","Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Atributo por defecto 1","Meta: _bgm_min_1","Meta: _bgm_descuento_1","Meta: _bgm_min_2","Meta: _bgm_descuento_2","Meta: _bgm_modo_descuento"
"variable","7805800830016","","Esmalte efecto ojo de gato Cherimoya 12 ml","1","0","visible","","Dale un toque vibrante y magnético a tus uñas con nuestro esmalte efecto ojo de gato neón, su fórmula especial crea un efecto tridimensional hipnótico con reflejos intensos que cambian según la luz y el movimiento. Perfecto para lograr un look llamativo y sofisticado, este esmalte se activa con imán para resaltar su increíble efecto.\nCaracterísticas:\nColores néon brillantes y vibrantes\nEfecto ojo de gato con profundidad magnética\nCompatible con imán para realizar el diseño\nAcabado profesional y duradero\nCantidad: 12ml\nHaz que tus uñas brillen con un efecto único y sorprendente!","","","taxable","","0","0","","0","0","","","","","1","","","","Uñas > Esmaltes, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/04/esmalte-ojo-de-gato-cherimoya.png","","","","","","","","","0","","Color","001 Azul indigo, 003 Morado, 004 Purpura, 005 Rojo fucsia, 006 Burdeo","1","0","","","","","",""
"variation","","","Esmalte efecto ojo de gato Cherimoya 12 ml - 001 Azul indigo","1","0","visible","","","","","taxable","parent","0","","","0","0","","","","","0","","","5000","","","","","","","7805800830016","","","","","","1","","Color","001 Azul indigo","","0","","","","","",""
"variation","","","Esmalte efecto ojo de gato Cherimoya 12 ml - 003 Morado","1","0","visible","","","","","taxable","parent","0","","","0","0","","","","","0","","","5000","","","","","","","7805800830016","","","","","","2","","Color","003 Morado","","0","","","","","",""
"variation","","","Esmalte efecto ojo de gato Cherimoya 12 ml - 004 Purpura","1","0","visible","","","","","taxable","parent","0","","","0","0","","","","","0","","","5000","","","","","","","7805800830016","","","","","","3","","Color","004 Purpura","","0","","","","","",""
"variation","","","Esmalte efecto ojo de gato Cherimoya 12 ml - 005 Rojo fucsia","1","0","visible","","","","","taxable","parent","0","0","","0","0","","","","","0","","","5000","","","","","","","7805800830016","","","","","","4","","Color","005 Rojo fucsia","","0","","","","","",""
"variation","","","Esmalte efecto ojo de gato Cherimoya 12 ml - 006 Burdeo","1","0","visible","","","","","taxable","parent","0","","","0","0","","","","","0","","","5000","","","","","","","7805800830016","","","","","","5","","Color","006 Burdeo","","0","","","","","",""
"variable","7805251140122","","Esmalte Amber cherimoya 12ml","1","0","visible","","Dale a tus uñas un toque elegante y cálido con nuestro esmalte efecto amber/caramelo, su acabado traslúcido y brillante crea un look sofisticado, ideal para diseños modernos como: Carey, Ojo de gato con amber, efecto jelly... Perfectos para usar solo o en combinación con otros tonos. Luce unas uñas irresistibles con este efecto único!\n\nCaracterísticas:\nTendencia en nail art\nEfecto vidrioso y natural\nFácil aplicación\nViscosidad media\nModo de uso:\nRealizar manicura manual o mecánica\nAplicar preparador químico PH y esperar 1 minuto\nAplicar ultrabond y esperar 1 minuto\nAplicar base coat y secar en lámpara por 30 segundos\nPincelar una capa de esmalte ámber y secar en lámpara por 60 segundos\nAplicar top coat y secar por 60 segundos\nFinalizar humectando las cutículas con nuestros aceites cherimoya aroma limón o coconut","","","taxable","","1","","","0","0","","","","","1","","","","Uñas > Esmaltes, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/04/Esmalte-Amber-cherimoya.png, https://beautygirlmg.cl/wp-content/uploads/2024/07/IMG_1329-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/07/IMG_1330-scaled.jpg","","","","","","","","","0","","Color","02 Miel, 03 Caramelo, 04 Yellow, 05 Naranja, 06 Naranja Caramelo, 07 Rojo, 08 Rojo intenso, 12 Café, 13 Café claro, Rojo blood","1","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 02 Miel","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","1","","Color","02 Miel","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 03 Caramelo","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","2","","Color","03 Caramelo","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 04 Yellow","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","3","","Color","04 Yellow","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 05 Naranja","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","4","","Color","05 Naranja","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 06 Naranja Caramelo","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","5","","Color","06 Naranja Caramelo","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 07 Rojo","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","6","","Color","07 Rojo","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 08 Rojo intenso","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","7","","Color","08 Rojo intenso","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 12 Café","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","8","","Color","12 Café","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - 13 Café claro","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","9","","Color","13 Café claro","","0","","","","","",""
"variation","","","Esmalte Amber cherimoya 12ml - Rojo blood","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805251140122","","","","","","10","","Color","Rojo blood","","0","","","","","",""
"variable","7805250100011","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","Dale a tus uñas un brillo metálico impactante con el último lanzamiento nail art de Cherimoya! Nuestro líquido efecto mirror crea un acabado espejo ultra reflectante en segundos, logrando un look elegante y sofisticado. Transforma tu manicura con este efecto novedoso y deslumbra con cada reflejo!\n\nCaracterísticas:\nBrinda un acabado brillante y reflectante\nFácil aplicación\nSecado rápido\nCantidad: 5ml\nEste efecto puede ser aplicado sobre una base de color negro dando una apariencia muy brillante\nModo de uso:\nAplicar top coat sobre el color negro y secar en lámpara por 30 segundos\nAgitar enérgicamente el efecto líquido para activar la fórmula\nAplicar el efecto pincelando la superficie de la uña y esperar 1 minuto para la evaporación del líquido\nFriccionar sobre el efecto con una esponja o la yema del dedo\nSe sugiera aplicar base coat sobre el efecto para lograr una mayor durabilidad\nFinalizar con top coat","","","taxable","","1","","","0","0","","","","","1","","","","Uñas > Esmaltes, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/04/mirror-efecto-liquido-cherimoya.png","","","","","","","","","0","","Color","01, 02, 09, 15, 17","1","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","6","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","7","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","8","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","9","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","10","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","11","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","12","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","13","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","14","","Color","","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml - 01","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","1","","Color","01","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml - 02","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","2","","Color","02","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml - 09","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","3","","Color","09","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml - 15","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","4","","Color","15","","0","","","","","",""
"variation","","","Efecto Mirror Liquid Cherimoya 5ml - 17","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","3800","","","","","","","7805250100011","","","","","","5","","Color","17","","0","","","","","",""
"variable","8800577020713","","Esmalte de uñas permanente Flamenco 12 ml","1","1","visible","","","","","taxable","","1","","","0","0","","","","","0","","","","Uñas > Esmaltes, Uñas","","","https://beautygirlmg.cl/wp-content/uploads/2023/04/images.jpg, https://beautygirlmg.cl/wp-content/uploads/2023/04/D_NQ_NP_638348-MLC80631928994_112024-O.webp","","","","","","","","","0","","Color","001, 002, 003, 004, 006, 007, 008, 009, 010, 011, 013, 014, 022, 023, 024, 025, 028, 031, 032, 038, 041, 042, 046, 047, 048, 050, 056, 071, 073, 076, 078, 083, 084, 085, 087, 088, 089, 099, 103, 104","1","0","","3","500","12","1000","unico"
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 002","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","32","","Color","002","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 009","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","33","","Color","009","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","34","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","35","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 038","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","36","","Color","038","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","37","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 071","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","38","","Color","071","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","39","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 084","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","40","","Color","084","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 085","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","41","","Color","085","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 088","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","42","","Color","088","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","43","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","44","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","45","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","46","","Color","","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 144","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","47","","Color","144","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 155","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","48","","Color","155","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 182","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","49","","Color","182","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 215","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","50","","Color","215","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 221","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","51","","Color","221","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 227","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","52","","Color","227","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 260","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","53","","Color","260","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 261","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","54","","Color","261","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 298","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","55","","Color","298","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 300","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","56","","Color","300","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 309","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","57","","Color","309","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 366","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","58","","Color","366","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 375","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","59","","Color","375","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 381","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","60","","Color","381","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 386","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","61","","Color","386","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 407","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","62","","Color","407","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 508","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","63","","Color","508","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 509","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","64","","Color","509","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 024","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","65","","Color","024","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 266","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","66","","Color","266","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 057","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","67","","Color","057","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 022","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","68","","Color","022","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 001","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","1","","Color","001","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 003","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","2","","Color","003","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 004","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","3","","Color","004","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 006","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","4","","Color","006","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 007","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","5","","Color","007","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 008","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","6","","Color","008","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 010","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","7","","Color","010","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 011","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","8","","Color","011","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 013","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","9","","Color","013","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 014","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","10","","Color","014","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 023","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","11","","Color","023","","0","","","","","",""
"variation","","","Esmalte de uñas permanente Flamenco 12 ml - 025","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","2990","","","","","","","8800577020713","","","","","","12","","Color","025","","0","","","","","",""
